SecurityCode,StockName
086402,台灣50元大3C購03
086403,T50反1元大42購01
086405,A50正2元大3A購02
086406,臺指反元大42購01
086407,元金2X元大3A購01
08640T,台灣50凱基3C售07
086414,台達電元大3B購03
086416,鴻海元大3A購07
086417,鴻海元大3B購02
08641T,台灣50凱基42售02
086425,瑞昱元大3A購07
08642T,香港2X凱基3C售03
086431,長榮元大3B購03
08643T,第一銅凱基3C售05
086441,材料元大3A購11
08644T,智邦凱基3C售01
086455,金融類元大3A購01
086457,台積電中信3C購07
08645T,正崴凱基3B售07
086467,大同永豐3B購01
086468,大同永豐3C購01
086469,聯發科永豐43購01
08646T,勤誠凱基3B售03
086470,玉晶光永豐3B購03
086471,辛耘永豐3B購01
086472,盛群永豐3A購01
086476,大亞國泰3B購02
086477,潤隆國泰3B購02
086478,上銀國泰3B購01
086479,三陽國泰3B購01
08647T,臺股指凱基3B售42
086480,台積電國泰3B購11
086481,可成國泰3B購01
086482,定穎控國泰3B購02
086483,佳必琪國泰3B購01
086484,台灣50富邦3C購04
086485,台達電富邦3B購02
086486,台達電富邦3B購03
086487,台達電富邦42購01
086488,華泰富邦3B購01
086489,大同富邦3C購02
08648T,美費半元大3B售02
086490,南亞科富邦3B購02
086491,健鼎富邦3C購01
086492,臺股指富邦3C購06
086493,台灣50凱基3C購04
086494,台灣50凱基3C購05
086495,滬深2X凱基43購03
086496,臺指反凱基43購01
086497,元金2X凱基43購01
086498,中砂凱基3A購03
086499,華榮凱基3A購02
08649T,國巨元大3B售30
086501,大亞凱基3A購02
086502,大亞凱基3B購02
086503,美時凱基3A購03
086504,台玻凱基3A購01
086506,潤隆凱基3C購01
086507,華紙凱基3B購01
086508,上銀凱基3A購01
08650T,台灣50群益3B售08
086510,台達電凱基3A購04
086512,鴻海凱基3B購10
086513,鴻海凱基43購08
086514,國巨凱基3C購02
086516,台積電凱基3B購11
08651T,第一銅群益3B售05
086522,亞航凱基3B購01
086524,神基凱基43購02
086528,神達凱基3A購05
086529,定穎控凱基3A購02
08652T,弘憶股群益3B售03
086537,世紀鋼凱基3A購03
08653T,台積電富邦3B售08
086540,臺股指凱基3C購10
086543,華電群益3B購01
086545,華榮群益3B購01
086546,宏泰群益3B購01
086547,美時群益3B購01
086548,潤隆群益43購01
086549,聯電群益3B購04
08654T,台灣50永豐3B售04
086555,英業達群益3A購04
086556,燿華群益3A購02
086558,凱美群益3B購01
08655T,台灣50永豐3C售01
086560,南亞科群益3B購04
086561,慧洋群益3B購01
086563,玉晶光群益3B購05
086564,晶睿群益43購01
086568,神達群益3B購02
08656T,國巨永豐3B售04
086571,虹堡群益3B購01
086572,瑞祺群益3B購03
086573,宏全群益3B購01
086575,世紀鋼群益3A購04
086577,元日2X元富43購01
08657T,台灣50凱基3B售15
086580,大亞元富3B購01
086581,大亞元富43購01
086583,美時元富43購02
086587,國巨元富43購01
08658T,美費半凱基3C售05
086591,京鼎元富3A購01
086592,京鼎元富46購01
086594,天鈺元富3C購01
086596,晶碩元富43購01
08659T,台積電凱基3B售35
086600,元債2X國票3B購02
086601,元債2X國票43購01
086602,群高息國票43購01
086604,華電國票3A購02
086605,華榮國票3A購02
086608,台達電國票3A購04
086609,台達電國票3B購01
08660T,台積電凱基3B售36
086610,楠梓電國票3A購01
086611,敬鵬國票3A購04
086612,燿華國票3B購01
086614,可成國票3A購01
086615,建漢國票3B購01
086616,京鼎國票3A購04
086617,合勤控國票3A購01
086618,上緯控國票3C購01
086619,台耀國票3A購01
08661T,台積電凱基3C售20
086620,和碩國票42購01
086621,豐藝國票3A購03
086623,致新國票3A購01
086624,南茂國票3A購01
086625,上証2X元大3C購02
086626,日本2X元大3B購02
08662T,台灣50元富3B售14
086631,大亞元大3B購02
086635,上銀元大3C購01
086639,華通元大3A購09
08663T,臺股指元富3B售09
086642,鴻海元大3B購03
086645,台積電元大3B購04
086648,燿華元大3A購02
086649,瑞昱元大3A購08
08664T,臺股指元富3B售10
086653,長榮元大3C購04
086654,開發金元大3A購01
086657,神基元大3B購04
08665T,台積電國票3B售06
08666T,華晶科國票3C售03
08667T,T50正2群益3B售03
086680,群高息第一3C購01
086681,臺指反中信42購01
086682,群高息中信3C購03
086683,美時中信3A購01
086685,台達電中信3A購01
086686,鴻海中信3C購02
086687,智邦中信3C購02
08668T,聯電群益43售02
086691,中砂富邦3C購02
086692,台積電富邦3C購04
086693,台積電富邦3C購05
086694,美律富邦3C購01
086695,聯發科富邦42購01
086696,聯發科富邦42購02
086697,亞翔富邦42購01
086698,東元國泰3C購01
086699,鴻海國泰3C購01
08669T,台達電群益3B售04
086700,陽明國泰3C購01
086701,晶豪科國泰3C購01
086702,奇鋐國泰3C購01
086703,智原國泰3C購01
086704,欣興國泰3C購01
086705,京鼎國泰3C購01
086706,智易國泰3C購01
086707,瑞儀國泰3C購01
086708,啟碁國泰3C購01
086709,勤誠國泰3C購01
08670T,瑞昱群益3B售01
086710,巨大國泰3C購01
086713,華電元富3C購01
086714,美時元富43購03
086715,華通元富3A購05
086718,鴻海元富43購01
086719,鴻海元富49購01
08671T,正崴群益3B售06
086724,亞航元富3C購01
086726,晶豪科元富3C購01
086727,美時永豐43購03
086728,華紙永豐43購01
086729,大成鋼永豐3C購01
08672T,盟立群益42售02
086730,順德永豐3A購01
086732,農林永豐3C購01
086733,亞光永豐3A購01
086734,富華新永豐3C購01
086735,台勝科永豐3C購01
08673T,雄獅群益3B售02
086740,南茂永豐3C購01
086741,鈺齊永豐3A購01
086742,宏全永豐3A購01
086743,華電群益3A購02
086745,華榮群益3A購02
086746,大亞群益3C購01
086747,大亞群益43購01
086748,寶齡群益3A購01
086749,台玻群益3C購01
08674T,T50正2元大3C售01
086750,大成鋼群益3C購01
086751,上銀群益3C購01
086752,正新群益3C購01
086753,台達電群益43購02
086756,鴻海群益3A購08
086757,鴻海群益3A購09
086758,鴻海群益3C購08
08675T,香港2X元大3B售05
086762,台亞群益3C購01
086763,大同群益3C購01
086767,毅嘉群益3C購01
086769,聯發科群益3C購05
08676T,長榮元大3B售20
086770,可成群益3A購01
086771,漢翔群益3C購02
086772,旺旺保群益3A購01
086773,奇鋐群益3A購08
086774,建漢群益3C購01
086775,明泰群益3C購01
086776,大聯大群益3A購02
086777,合勤控群益3C購01
086778,遠傳群益3A購01
08677T,長榮元大3B售21
086780,天鈺群益3C購01
086782,帝寶群益3C購01
086784,群高息凱基44購01
086787,華電凱基3A購01
086788,華電凱基3A購02
08678T,長榮元大3B售22
086792,大亞凱基43購01
086793,美時凱基3C購01
086794,潤隆凱基3C購02
086796,上銀凱基3C購01
086797,上銀凱基43購01
086799,鴻海凱基3C購01
08679T,創意富邦3B售04
086800,鴻海凱基3C購02
086801,台積電凱基4C購01
086804,英業達凱基3A購05
086805,凱美凱基3C購01
08680T,創意富邦42售03
086810,長榮凱基3C購04
086811,長榮太凱基3C購01
086814,建漢凱基3C購01
086816,晶睿凱基43購01
086819,上緯控凱基3C購02
08681T,台灣50永豐3B售05
086821,材料凱基3C購02
086822,南寶凱基3C購01
086823,天鈺凱基3C購01
086824,虹堡凱基3A購03
086825,松翰凱基3C購01
086826,工信凱基3C購01
086828,迅得凱基3C購01
08682T,台灣50永豐3B售06
086832,世紀鋼凱基3A購04
086833,臺股指凱基3C購11
086834,東陽統一43購06
086835,華新統一43購01
086836,華榮統一43購02
086837,華榮統一43購03
086838,華榮統一46購01
086839,美時統一43購03
08683T,鴻海永豐3C售10
086840,美時統一46購02
086841,美時統一46購03
086842,美時統一46購04
086843,美時統一49購01
086844,上銀統一43購01
086845,上銀統一43購02
086846,正新統一43購01
086847,光寶科統一43購06
086848,台達電統一43購04
086849,台達電統一46購01
08684T,台積電永豐3B售07
086850,鴻海統一43購10
086851,台積電統一49購05
086852,精英統一43購02
086853,英業達統一43購03
086854,英業達統一43購04
086855,大同統一43購05
086856,大同統一43購06
086857,大同統一46購01
086858,大同統一49購02
086859,威盛統一43購05
08685T,緯穎永豐3C售05
086860,長榮統一43購14
086861,長榮統一43購15
086862,晶豪科統一43購02
086863,華晶科統一43購01
086864,玉晶光統一43購07
086865,牧德統一44購01
086866,辛耘統一46購02
086867,碩天統一43購01
086868,材料統一42購02
086869,全訊統一43購04
08686T,臺股指永豐3B售04
086870,全訊統一43購05
086871,全訊統一46購01
086873,亞翔統一46購01
086874,豐藝統一43購03
086875,精成科統一43購05
086876,佳必琪統一43購10
086877,佳必琪統一43購11
086878,元晶統一43購01
086879,晶碩統一43購03
08687T,聯電凱基43售01
086880,鑽石統一47購01
086881,至上統一43購02
086882,世紀鋼統一43購06
086883,群高息國票3C購02
086884,群高息國票42購01
086886,東元國票3A購01
086887,華電國票3A購03
086889,上銀國票3A購01
08688T,國巨凱基3B售05
086890,華通國票3A購01
086891,鴻海國票3C購01
086892,鴻海國票3C購02
086895,聯發科國票3C購01
086896,建漢國票3A購02
086897,碩天國票3A購01
086898,全訊國票3C購01
08689T,訊芯凱基3B售04
086902,佳必琪國票3A購01
086903,佳必琪國票3C購01
086904,寶成國票3C購02
086905,A50正2元大3A購03
086906,臺指反元大43購01
086907,臺指反元大43購02
086909,美指2X元大3C購02
08690T,台積電國泰42售02
086914,光寶科元大3C購02
086915,台達電元大3A購04
086916,台達電元大3C購01
086917,台達電元大43購01
08691T,宏碁群益3B售06
086920,鴻海元大3A購08
086921,國巨元大3A購06
086925,金像電元大3A購02
086927,大同元大3A購02
086928,大同元大3C購02
08692T,宏碁群益3B售07
086935,開發金元大3C購01
08693T,奇鋐群益3B售14
08694T,健策群益3B售03
086957,臺股指元大3C購06
086958,臺股指元大3C購07
086959,臺股指元大3C購08
08695T,T50正2元富43售01
086960,臺股指元大3C購09
086961,臺股指元大3C購10
086962,臺股指元大3C購11
086963,臺股指元大3C購12
086964,東元永豐3C購01
086965,三陽永豐3C購01
086966,國巨永豐3B購02
086967,國巨永豐41購01
086968,可成永豐42購01
08696T,正崴元富3B售03
086972,奇鋐永豐44購01
086973,遠傳永豐41購01
086974,佳必琪永豐3B購02
086975,力成永豐3C購01
086976,台郡永豐3B購01
086977,樺漢永豐3B購01
086979,百和永豐3C購01
08697T,德律元富3B售07
086980,元債2X富邦42購02
086981,華榮富邦42購01
086982,鴻海富邦3C購04
086983,鴻海富邦42購02
086984,天鈺富邦41購01
086985,亞翔富邦42購02
086986,世紀鋼富邦3B購01
086987,華榮國泰3C購01
086988,美時國泰3C購01
086989,智邦國泰3C購01
08698T,牧德元富3B售02
086990,聯陽國泰3C購01
086991,玉晶光國泰3C購01
086992,華擎國泰3C購01
086993,碩天國泰3C購01
086994,大聯大國泰3C購01
086995,天鈺國泰3C購01
086996,虹堡國泰3C購01
086997,矽創國泰3C購01
086999,東陽中信3B購01
08699T,台灣50國票3B售02
087003,辛耘中信3C購01
087004,碩天中信3C購01
087005,和碩中信3B購01
087006,精成科中信3B購01
087009,緯穎中信3B購01
08700T,台灣50國票3C售01
087010,群高息元富3B購01
087013,寶齡元富44購01
087014,華紙元富41購01
087015,華紙元富41購02
087019,楠梓電元富41購01
08701T,T50正2國票3C售03
087020,楠梓電元富41購02
087025,鴻海元富41購02
087026,台積電元富44購03
08702T,台積電國票3C售02
087030,亞光元富41購01
087031,亞光元富41購02
087037,松翰元富41購01
08703T,台積電國票42售02
087041,矽創元富41購01
087043,東陽統一45購03
087044,華新統一43購02
087045,華榮統一43購04
087046,華榮統一44購01
087047,華榮統一44購02
087048,美時統一44購01
087049,潤隆統一46購01
08704T,一詮國票3B售03
087050,上銀統一44購01
087051,上銀統一44購02
087052,上銀統一44購03
087053,上銀統一45購02
087054,鴻海統一44購02
087055,鴻海統一46購11
087056,鴻海統一4C購03
087057,鴻海統一51購01
087058,鴻海統一54購01
087059,大同統一44購01
08705T,牧德國票3C售01
087060,大同統一46購02
087061,大同統一46購03
087062,大同統一47購01
087063,大同統一4A購01
087064,長榮統一44購02
087065,漢翔統一43購01
087066,漢翔統一44購01
087067,漢翔統一47購01
087068,玉晶光統一44購01
087069,辛耘統一44購01
08706T,昇陽半國票3C售03
087070,神達統一44購01
087071,神達統一44購02
087072,上品統一44購01
087073,上品統一44購02
087074,全訊統一44購01
087076,豐藝統一43購04
087077,佳必琪統一44購02
087078,佳必琪統一46購01
087079,帝寶統一44購01
08707T,世紀鋼國票3B售03
087080,帝寶統一46購01
087081,至上統一44購01
087082,巨大統一43購03
087083,群高息國票3B購03
087084,華電國票3B購01
087085,鴻海國票3C購03
087086,鴻海國票3C購04
087088,燿華國票41購01
087089,長榮國票45購01
08708T,臺股指國票3B售09
087090,上緯控國票3C購02
087091,亞翔國票3B購03
087092,亞翔國票3C購01
087093,亞翔國票41購01
087094,佳必琪國票41購01
087095,聯茂國票3B購01
087096,力成國票3C購02
087097,樺漢國票3B購01
087098,穎崴國票3B購01
08709T,臺股指國票3B售10
087101,華新群益3B購01
087102,潤隆群益41購01
087103,台達電群益43購03
087105,鴻海群益44購03
08710T,臺股指國票3C售03
087110,大同群益41購01
087111,技嘉群益44購01
087115,晶技群益3C購01
087116,玉晶光群益3C購03
087117,上緯控群益42購01
08711T,臺股指國票42售01
087122,東元元大3B購01
087125,大亞元大3C購02
087129,鴻海元大3B購04
08712T,台灣50永豐3B售08
087130,鴻海元大41購04
087131,鴻海元大44購01
087135,智邦元大3B購01
08713T,T50正2永豐3B售01
087141,可成元大3B購02
087144,欣興元大41購02
087145,欣興元大44購01
087147,辛耘元大3B購02
08714T,聯發科永豐3C售06
087159,樺漢元大41購01
08715T,臺股指永豐3B售05
087167,電子類元大3B購01
087168,A50正2凱基3B購01
08716T,臺股指永豐3B售06
087171,美時凱基3B購02
087172,上銀凱基3B購02
087173,上銀凱基41購01
087175,台達電凱基41購02
087177,鴻海凱基41購04
087178,鴻海凱基41購05
087179,鴻海凱基44購02
08717T,聯發科國泰42售03
087180,鴻海凱基47購01
087181,鴻海凱基4C購01
087182,國巨凱基3C購03
087186,聯發科凱基4C購03
087187,聯發科凱基4C購04
087188,聯發科凱基52購01
087189,可成凱基3B購02
08718T,T50正2凱基3B售03
087190,長榮凱基3C購05
087191,長榮凱基3C購06
087192,長榮凱基43購01
087193,長榮凱基43購02
087195,漢翔凱基3C購02
087196,建漢凱基3C購02
087197,牧德凱基3C購03
08719T,勤美凱基3C售03
087200,材料凱基3B購04
087201,和碩凱基43購01
087204,亞翔凱基3B購03
087205,瑞儀凱基3C購02
087206,樺漢凱基3C購01
087209,帝寶凱基3B購01
08720T,宏碁凱基3B售04
087210,帝寶凱基41購01
087211,矽創凱基3C購01
087213,世紀鋼凱基3B購02
087214,臺股指凱基3C購15
087215,臺股指凱基3C購16
087216,臺股指凱基3C購17
087217,臺股指凱基3C購18
087219,鴻海中信3C購03
08721T,健策凱基3B售04
087221,佳必琪中信3C購01
087222,堤維西國泰3C購01
087223,台達電國泰3C購01
087224,鉅祥國泰3C購01
087225,長榮國泰3C購01
087226,奇鋐國泰3C購02
087227,聯詠國泰3C購01
087228,帝寶國泰3C購01
087229,緯穎國泰3C購01
08722T,聯發科台新3B售02
087230,T50反1兆豐4A購01
087231,國巨兆豐3B購01
087232,技嘉兆豐3B購01
087233,台光電兆豐3B購01
087234,群光兆豐3C購01
087235,毅嘉兆豐3C購01
087239,聯陽兆豐3B購01
08723T,T50正2富邦43售01
087242,嘉澤兆豐3B購01
087243,智易兆豐3C購01
087244,碩天兆豐3B購01
087245,全訊兆豐3C購01
087246,樺漢兆豐42購04
087247,日本2X永豐42購01
08724T,台灣50元富3B售18
087250,正新永豐3B購01
087251,光寶科永豐41購01
087252,台達電永豐41購01
087254,鴻海永豐3B購03
087255,英業達永豐42購02
087256,大同永豐44購01
087257,中航永豐41購01
087258,長榮太永豐3C購01
087259,長榮太永豐3C購02
08725T,滬深2X元富3B售07
087260,晶華永豐41購01
087262,智原永豐41購02
087263,華晶科永豐3C購01
087264,緯創永豐42購02
087265,晶睿永豐3C購02
087266,承業醫永豐41購01
087267,聯茂永豐41購01
087268,緯穎永豐3B購02
087269,矽創永豐3B購01
08726T,宏碁元富3B售05
087270,台虹永豐41購01
087271,振樺電永豐41購01
087272,滬深2X富邦41購01
087273,美時富邦43購01
087274,潤隆富邦3C購01
087276,光寶科富邦3C購02
087277,金像電富邦43購02
087278,群光富邦43購01
087279,可成富邦43購01
08727T,昇陽半元富3B售05
087280,一詮富邦43購01
087281,佳必琪富邦43購01
087282,聯茂富邦3C購01
087283,樺漢富邦42購01
087284,晶心科富邦3C購01
087285,矽創富邦42購01
087286,S&P正2凱基44購01
087287,元債2X凱基43購03
087289,華電凱基3B購01
08728T,台灣50群益3B售09
087293,大亞凱基3B購03
087294,中鴻凱基3C購01
087295,大成鋼凱基3B購02
087298,楠梓電凱基3B購02
08729T,台灣50群益3B售10
087301,群光凱基41購01
087302,南亞科凱基3B購04
087303,聯發科凱基52購02
087304,聯發科凱基52購03
087305,可成凱基3B購03
087306,可成凱基44購01
087308,長榮凱基43購03
087309,亞航凱基3C購01
08730T,T50正2群益3B售04
087310,漢翔凱基3C購03
087312,亞光凱基3B購01
087313,亞光凱基3C購01
087314,揚明光凱基3C購01
087315,台勝科凱基3C購01
087316,牧德凱基41購02
087317,辛耘凱基3B購03
087318,訊連凱基3C購01
08731T,聯發科群益3B售13
087320,上海銀凱基3C購01
087322,佳必琪凱基41購01
087323,佳必琪凱基44購01
087324,佳必琪凱基47購01
087326,聯茂凱基3C購01
087328,樺漢凱基3B購01
087329,樺漢凱基41購01
08732T,聯發科群益3B售14
087331,帝寶凱基3C購01
087332,伊雲谷凱基3C購01
087334,來頡凱基43購01
087335,鑽石凱基3C購01
087338,大亞統一46購01
087339,鴻海統一46購12
08733T,中興電元大3B售08
087340,鴻海統一47購03
087341,英業達統一4A購01
087342,大同統一44購02
087343,一詮統一44購01
087344,陽明統一44購01
087345,萬海統一44購01
087346,緯創統一47購01
087347,佳必琪統一47購01
087348,佳必琪統一47購02
087349,力成統一44購01
08734T,中興電元大3B售09
087350,台表科統一44購01
087351,矽力統一44購01
087352,帝寶統一44購02
087353,鑽石統一4A購01
087354,台玻國票3B購01
087355,華紙國票3C購01
087356,中鴻國票3B購01
087357,大成鋼國票3B購01
087358,正新國票3B購01
08735T,大亞元大3B售09
087361,可成國票3C購01
087362,可成國票41購01
087363,可成國票44購01
087364,一詮國票3B購01
087365,一詮國票3C購01
087366,怡利電國票3C購01
087367,長榮太國票3C購01
087368,旺旺保國票3B購01
087369,旺旺保國票41購01
08736T,電子類元大3B售06
087370,農林國票3C購01
087371,晶睿國票3C購01
087373,辛耘國票3B購02
087374,辛耘國票41購01
087375,遠傳國票3C購01
087376,松翰國票3C購01
087377,工信國票3B購01
087378,工信國票41購01
087379,工信國票43購01
08737T,電子類元大3B售07
087381,亞翔國票44購01
087383,鑽石國票3C購01
087384,鈺齊國票3C購01
087385,T50反1元大43購03
08738T,台灣50元富3C售01
087393,上銀元大41購01
087396,光寶科元大41購02
087397,聯電元大3B購01
08739T,國巨元富3C售03
087400,台達電元大3C購02
087403,鴻海元大3C購07
087404,國巨元大3B購01
08740T,鴻準元富3C售02
087410,大同元大3B購01
08741T,臺股指元富3C售05
08742T,臺股指元富3C售06
087431,天鈺元大3B購02
08743T,臺股指元富3C售07
087442,電子類元大3C購01
087444,大成鋼群益3C購02
087447,台達電群益44購01
087448,台達電群益46購01
08744T,臺股指元富3C售08
087456,順德群益3C購01
087458,英業達群益3C購03
087459,燿華群益3C購01
08745T,鴻海富邦3C售07
087460,燿華群益3C購02
087461,菱生群益3C購01
087462,台光電群益3C購04
087464,建準群益41購02
087465,聯發科群益42購06
087466,聯發科群益42購07
087467,聯發科群益43購09
087468,可成群益3B購03
087469,一詮群益3C購01
08746T,聯發科富邦3C售06
087472,亞航群益3C購01
087475,長榮太群益3C購01
087476,農林群益3C購01
087477,神基群益44購01
087478,亞光群益3C購01
087479,偉訓群益3C購01
08747T,聯發科富邦3C售07
087481,緯創群益3C購09
087482,緯創群益44購01
087483,台勝科群益3C購01
08748T,台灣50凱基3C售08
087490,聯茂群益3C購01
087493,緯穎群益44購01
087495,鈺齊群益3C購01
087497,台灣50元富41購01
087498,華電元富44購01
087499,生達元富3B購01
08749T,台灣50凱基3C售09
087500,中鴻元富41購01
087501,台積電元富47購02
087502,順德元富41購01
087503,一詮元富41購01
087504,怡利電元富41購01
087505,偉訓元富3B購01
087508,康普元富41購01
08750T,鴻準凱基3C售03
087510,佳必琪元富41購01
087511,佳必琪元富44購01
087513,瑞祺元富41購01
087514,中砂兆豐3C購01
087515,建準兆豐3C購01
087516,神達兆豐3C購01
087517,晶碩兆豐41購01
087518,光寶科國泰3C購01
087519,威盛國泰3C購01
08751T,臺股指凱基3C售37
087520,建準國泰3C購01
087521,一詮國泰3C購01
087522,創意國泰3C購01
087523,創意國泰3C購02
087524,嘉澤國泰3C購01
087525,日月光國泰3C購01
087526,愛普國泰3C購01
087527,力智國泰3C購01
087528,勤誠國泰3C購02
087529,光寶科國票41購01
08752T,昇陽半群益42售02
087530,光寶科國票42購01
087531,佳必琪國票42購01
087532,佳必琪國票43購01
087533,佳必琪國票44購01
087534,矽創國票3B購01
087537,國巨富邦3C購02
087538,鴻準富邦3C購01
087539,藍天富邦3C購01
08753T,臺股指元大43售20
087540,新光金富邦3C購01
087541,TPK富邦41購01
087542,凌華富邦3C購01
087543,愛普富邦3C購02
08754T,臺股指元大43售21
087559,一詮凱基3C購01
08755T,臺股指元大43售22
087560,一詮凱基44購01
087566,偉訓凱基3B購01
08756T,臺股指元大43售23
087573,創意凱基41購01
08757T,臺股指元大43售24
087582,臻鼎凱基3B購01
087583,臻鼎凱基3C購01
08758T,南電中信3C售02
087592,佳必琪凱基3B購01
087593,佳必琪凱基41購02
087594,佳必琪凱基43購02
087595,聯茂凱基3B購01
087598,保瑞凱基3B購01
087599,保瑞凱基3C購01
08759T,台積電富邦3C售07
087601,達發凱基3B購01
087602,達發凱基3C購01
087603,愛普凱基41購02
08760T,臺股指富邦41售10
087610,中興電中信42購01
087611,國巨中信3B購01
087612,廣宇中信3B購01
087613,鴻準中信3B購01
087616,創意中信3B購01
087617,創意中信3C購01
087618,創意中信41購01
087619,創意中信42購01
08761T,臺股指富邦41售11
087621,臻鼎中信41購01
087623,聯茂中信3C購01
087624,晶碩中信3B購01
087626,達發中信3B購01
087628,愛普中信3B購01
08762T,臺股指富邦42售10
087633,勝一永豐3B購01
087634,鴻海永豐3C購05
087635,鴻海永豐41購01
087636,廣宇永豐3B購01
087637,廣宇永豐3C購01
087638,友訊永豐3C購01
087639,海悅永豐3C購01
08763T,中興電凱基3C售07
087640,鴻準永豐3B購01
087641,鴻準永豐3C購01
087642,鴻準永豐41購01
087643,藍天永豐3C購01
087645,億光永豐3C購01
087646,毅嘉永豐3C購01
087647,志聖永豐41購01
087648,瑞軒永豐3C購01
087649,華新科永豐3C購01
08764T,臺股指凱基43售34
087651,華固永豐41購01
087654,華立永豐41購01
087655,嘉晶永豐41購01
087659,華晶科永豐3C購02
08765T,臺股指凱基43售35
087660,融程電永豐3B購01
087661,創意永豐3B購03
087662,創意永豐3C購01
087663,創意永豐42購01
087664,TPK永豐3C購01
087665,永崴控永豐3C購01
087666,定穎控永豐3C購02
087667,炎洲永豐3C購01
087669,材料永豐3C購01
08766T,臺股指凱基43售36
087670,臻鼎永豐3C購01
087671,乙盛永豐3C購01
087673,豐藝永豐41購01
087674,帆宣永豐3B購01
087675,保瑞永豐3B購01
087676,保瑞永豐3C購02
087677,保瑞永豐41購01
087678,達發永豐3C購01
087679,達發永豐41購01
08767T,臺股指凱基43售37
087680,達發永豐42購01
087682,愛普永豐3B購01
087683,愛普永豐41購01
087684,晶心科永豐3C購01
087685,鼎基永豐3C購01
087686,明基材永豐3B購01
087689,中興電統一44購04
08768T,T50正2元富41售01
087690,大亞統一45購01
087691,勝一統一43購01
087692,勝一統一44購01
087693,勝一統一46購01
087694,廣宇統一44購01
087695,鴻準統一43購01
087696,鴻準統一44購01
087697,鴻準統一44購02
087698,鴻準統一44購03
087699,鴻準統一44購04
08769T,日本2X元富43售01
087700,鴻準統一44購05
087701,志聖統一44購01
087702,志聖統一46購01
087703,華新科統一44購01
087704,創意統一44購01
087705,臻鼎統一43購01
087706,臻鼎統一44購01
087707,臻鼎統一44購02
087708,臻鼎統一44購03
087709,臻鼎統一44購04
08770T,牧德國票41售02
087710,臻鼎統一46購01
087711,帆宣統一44購01
087712,聯茂統一43購02
087713,聯茂統一44購01
087714,保瑞統一4C購01
087715,達發統一44購01
087716,達發統一4C購01
087717,T50反1元富44購02
08771T,台灣50元大3C售13
087721,鴻準元富41購01
087723,一詮元富3B購02
087724,華新科元富41購01
087725,華新科元富41購02
08772T,台灣50元大3C售14
087738,佳必琪元富41購02
08773T,台灣50元大3C售15
087742,保瑞元富41購01
087749,臺股指元富41購01
08774T,道瓊銀元大41售02
087751,元債2X群益44購02
087757,亞德客群益3B購01
08775T,燿華元大3C售03
087760,勝一群益3C購01
087761,第一銅群益3B購01
087762,聯電群益42購05
087763,台達電群益42購02
087764,楠梓電群益3C購01
087767,鴻海群益3B購09
08776T,冠德元大3C售06
087771,鴻準群益3B購01
087772,鴻準群益3C購01
087775,建準群益3B購04
087776,美律群益42購01
087777,聯發科群益42購08
087778,聯發科群益42購09
08777T,T50正2永豐41售02
087780,一詮群益3C購02
087781,瑞軒群益41購01
087783,華固群益3B購01
087786,王道銀群益3B購01
08778T,台灣50凱基3C售11
087795,定穎控群益42購01
087798,虹堡群益42購01
087799,凌華群益3C購01
08779T,台灣50凱基3C售12
087800,豐藝群益3C購01
087804,保瑞群益3B購01
087805,保瑞群益3C購01
087806,愛普群益3B購02
087807,愛普群益3B購03
087808,愛普群益3C購02
08780T,T50正2凱基41售02
087815,元黃金元大3C購01
087816,元日2X元大3C購02
087818,群高息元大43購02
08781T,燿華凱基3C售02
087820,中興電元大3B購05
087821,中興電元大41購04
087824,亞德客元大41購01
087825,亞德客元大42購01
087826,亞德客元大44購01
08782T,微星凱基3C售03
087830,鴻海元大3B購05
087831,鴻海元大41購05
087832,鴻海元大44購02
087833,廣宇元大3B購01
087834,廣宇元大41購01
087837,鴻準元大3B購01
087838,鴻準元大3C購01
087839,鴻準元大3C購02
08783T,昇陽半凱基3C售03
087841,大同元大3B購02
087842,大同元大41購02
087845,盟立元大3B購01
087848,神基元大3B購05
087849,神基元大41購03
08784T,臺股指凱基41售21
087850,華立元大3C購01
087854,信邦元大3B購01
08785T,臺股指凱基43售38
087861,炎洲元大3C購01
087863,三福化元大3B購01
087864,三福化元大3B購02
087866,臻鼎元大3B購01
087867,臻鼎元大41購01
087868,臻鼎元大41購02
087869,臻鼎元大41購03
08786T,上証2X元富3C售01
087875,凌華元大3B購01
087876,帆宣元大3B購01
087877,帆宣元大41購01
087878,帆宣元大41購02
08787T,元金2X元富3C售01
087881,保瑞元大3B購01
087882,晶碩元大3B購01
087883,晶碩元大41購01
087888,台汽電元大3B購01
087889,台汽電元大41購01
08788T,鴻準元富3C售04
087893,台灣50中信42購01
087894,科技息中信41購01
087895,亞力中信41購01
087897,台積電中信3B購05
087899,京鼎中信3B購01
08789T,京元電元富3C售02
087901,聯茂中信3B購01
087903,亞力永豐3C購03
087905,鴻海永豐44購03
087906,鴻海永豐45購02
087907,鴻海永豐46購03
087908,台積電永豐42購02
087909,台積電永豐44購01
08790T,華晶科國票41售02
087910,大同永豐3C購02
087912,長榮永豐42購01
087913,長榮永豐44購01
087915,奇鋐永豐3C購02
087916,上緯控永豐3B購01
087918,材料永豐41購01
087919,崇越永豐3C購01
08791T,T50正2元大41售02
087922,矽力永豐3C購01
087923,采鈺永豐3C購01
087927,上銀兆豐44購01
087928,台積電兆豐3C購01
087929,一詮兆豐3C購01
08792T,群高息元大43售04
